PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,diagnosis
-0.9398250143226375,0.08396276313376055,0.45280575343111173,-0.18136615879468174,0.34420459397600345,0.16120304131976226,-0.03919644128784702,-0.03268917053372193,0.14245608573260335,0.18984116195591108,M
-1.2264406065864428,0.7294387059362629,0.518538121973709,-0.2902468949394855,0.6667071826966533,-0.21340996895881556,-0.11321915816492396,-0.03134917350188611,0.06332475610795245,0.1151621961331525,M
-2.4824340957713353,0.5966236372361992,0.5392240137036869,0.31673808799044373,0.187540213006304,0.5255444363127725,0.04706522972841853,-0.32776379537017064,0.010526568752970126,0.3082593747976299,M
-1.3953916280247305,0.5389227699011684,0.3157262089216471,-0.24697151533116843,0.48451474098470204,0.08513809761137986,0.06181149224213276,-0.029302463149394806,0.09180095961384935,0.20549712295873598,M
-1.268418599117313,0.3945662870781902,0.3835913284404877,-0.41489812950074706,0.39888428722920666,0.06182939415750597,-0.02757444908782394,-0.06520299300274175,0.07505102352135776,0.18460245190498148,M
-2.109976443540454,0.3830573707954483,0.042684075723899845,-0.13380912278979679,0.38309363824116827,0.07108784119899655,-0.10436196617455622,-0.21983599537847257,-0.02943333632332304,0.16572130097716767,M
-0.44095039159384863,0.5418421540648456,0.29753595331612376,0.00731704616743526,0.47710813633859994,0.10466819226153733,0.02008331353531351,-0.13388410853624122,0.05945958922626505,0.17932593826803728,B
-1.5356819929959802,0.7375304175844284,0.2611543400519873,-0.35384155400872735,0.546584830637684,0.029575327699290877,-0.09771646504733286,-0.08638093568852537,0.08930143911595073,0.15172610083599375,M
-0.8825944798372879,0.3879144864833386,0.1255317076242258,-0.15252831058521918,0.4428669002229543,-0.053957745546199254,0.019439203431364502,-0.07822322637887133,0.007178698194651224,0.11491321189572794,B
-1.0247472638784374,0.1724924243818122,0.5188680201033922,-0.09020135855012083,0.395062610845255,0.09865392752472395,-0.14272573365348412,0.006173433535906907,0.11463258818516167,0.1955672329864742,B
-0.6207951496045231,0.14393348123005117,0.4453322838947625,0.08300665475873323,0.4254331228582007,0.039874146399531844,0.03706940335086358,-0.0691522828884098,0.04164771834304223,0.18709827218764435,B
-0.7718414540014795,0.08230560446491776,0.25072201373566433,-0.06601169174479675,0.24197740981805443,-0.029912481331965175,0.04021719271239195,-0.04013174099903865,0.01038646020360987,0.23883163551586623,B
-0.6690974609871045,0.24582906391974502,0.23953964435915712,-0.007350291978860868,0.42621102870528454,0.1257667664556652,-0.0017671363186319913,-0.06986087728300391,0.16330759438236292,0.2182645027105877,B
-1.7023845987120163,0.20590909950777642,0.1985786485343995,0.2105284704198298,0.5914029425234438,0.10994072551370715,0.07379104962612916,0.1436845776273363,-0.02648753414117963,0.18788226723630108,M
-1.1951097764943026,0.0643450578790197,0.43756001212754203,-0.24079134092776303,0.41105233192209667,-0.046569864498081016,-0.06145179504536864,-0.09717976845443946,0.11923325189339852,0.2046570878316457,M
-0.7269077979753527,0.33282653272753054,0.2825076787767487,0.05950306709596146,0.590613357708749,0.19987541464540476,-0.05828273962409314,-0.13971350952141948,0.07505937492820383,0.20999201722307448,B
-1.9720093345776266,0.05516588530662181,0.2100901504488636,-0.08222841742842812,0.6021308480849741,0.022866704541641164,0.013910410441596011,-0.16353511094824755,0.060878948785611564,0.20401882037554048,M
-1.5869766985669629,0.5250148453950765,0.3856750983255514,-0.18647678084221317,0.4495891386065754,0.10583611827373413,0.015575913239335562,0.07046990199037419,0.08062650327669152,0.22168205154249504,M
-0.5806104983536222,0.03832120871906309,0.3386533631138588,0.14585249650462118,0.4753493156955514,0.1423378783622608,0.08089032132652808,-0.06144366580742398,0.09747989077990567,0.22003408032014202,B
-0.5123036256463595,0.691132209204687,0.010088518610907912,-0.12566660571916433,0.5883800451456974,-0.08141577798010205,0.06704840183260334,-0.21894366700247653,0.036402897943667044,0.14974303768434538,B
-0.6621881715807996,0.6957242903159155,0.13925983980577566,0.24797292291905873,0.8281476262890053,0.40518857499944577,0.09524937680214351,0.041277879997946305,0.16970009507281864,0.18721195219378048,B
-0.6624900866852115,0.7600966239835575,0.5097422636965517,0.13534596505842209,0.7598081376564922,-0.0670214514243033,-0.002134853084939596,-0.15369494020299088,-0.029807622006979718,0.21507246320223572,B
-1.8897416850158097,0.8303814230305426,0.4174931215192946,0.005108662595145443,0.22479622897513174,-0.12629010475435673,0.0717330167334155,-0.10715152446849306,0.08229427047241428,0.15127470346287794,M
-0.6990249625674154,0.728218428467674,0.2906012919877799,0.42430078433216534,0.40222830468695875,0.3846189914172583,-0.01227636293742479,-0.005718142118886411,0.03385161050767326,0.140121869572632,B
-1.492381438072092,0.6173654986239169,0.5033788270981916,-0.27370031040564874,0.5832349108969299,-0.10307930386198298,-0.042948872967425854,-0.13868242404348766,0.11283553928387813,0.1782747782254601,M
-1.54952762044401,0.4907293910045626,0.4758119555946183,-0.16906550212117236,0.6236527487408224,-0.045571431451605936,-0.06191445325868608,0.02979274878172106,0.05347260753034375,0.2752692354026542,M
-0.7085131764066819,0.6414920191343578,0.5860448946379975,-0.014501679259547672,0.6248698181131793,-0.10842501360111584,0.01573003235157279,-0.08429501074345228,0.016101175867666365,0.2075057162658265,B
-0.6712745098560765,0.2253954106540373,0.33708895238397113,0.014792374668433004,0.41518841442981375,-0.036976708355796896,-0.10200032953882668,-0.17797539079795544,0.05308872045976793,0.16947138008911392,B
-1.6353273707293214,1.5055173316507138,0.30704152063375395,0.2298256193977684,-0.12087602241674031,0.1802982117834873,-0.3612654255876481,-0.34617252085235656,0.027566756919439314,-0.22580666979945424,B
-0.7177935183441536,0.18095149091111232,0.16608720919725348,0.033457716126093544,0.5062321000146546,-0.03546611761154164,-0.09309694144412604,-0.09885142666539867,0.011589050175844115,0.21511687403686855,B
-1.6884727886117026,-0.25119095601772207,0.25167355828428767,0.019077785962565805,0.3975410096235404,-0.020525638584917894,0.02578033584111896,-0.07935272020901724,0.11961036429617801,0.2061404325674657,M
-0.8839983410659187,1.1907281362072015,0.1382217722367181,0.5641669658954317,0.125108654838895,-0.18532997462725864,0.34409924695352606,-0.10594099632876039,0.2536308967787788,0.4698282591693315,B
-2.0702489548379788,0.5166403218528232,0.4901895841953898,-0.25138922783583695,0.25644579403207035,0.0004125530524631416,0.2299242924324182,-0.13592381260674996,0.03849181738167534,0.2575860837985005,M
-1.2138705555481657,0.39971831237132677,0.09980024617267433,-0.19235775759530835,0.3312908587103333,-0.08541370907373369,0.0790895817810668,0.0036986537071822547,0.03940414534862862,0.241444578224018,M
-0.8195406304631789,0.24671518823787145,0.24784436932447684,-0.061888191205743806,0.36109439402040655,0.036020159485366875,-0.018903044409195706,-0.010832843034255375,0.07827895233799186,0.17623668354283195,B
-1.4228081400799437,0.07378921391581375,0.24815551736240693,0.07910533664693555,0.5178326291232502,-0.08386298755659706,-0.14478649548632755,-0.2311599589140257,0.18182573370357322,0.16234137658481748,M
-1.0212046706765536,0.573236819618272,-0.13973099454673255,0.23511578157108035,0.7673250721973035,0.018595780061327415,-0.024915726855920115,0.02218690124783493,0.10136038845479198,0.31874773331080813,B
-2.0875419079452757,0.5116599531366167,-0.027162424361577422,0.1296104761498411,0.38999092110511757,0.12728522664812053,0.1624833279389531,-0.1441999990115651,0.15326894658158,0.31773512586757563,M
-2.9047550678134626,1.0379625614086045,0.37293246488203147,0.4601215657674423,0.7396539480188883,0.6020942630967834,-0.020244918161049567,-0.08357652509366313,-0.19373640027217656,0.3150349528541385,M
-0.8961629335148069,0.30437557493753886,0.2969225084863974,-0.06949380501632808,0.4341643991111297,0.024269602030879713,0.01012655920957188,-0.023518256219518006,0.04080982740190927,0.2229534934108824,B
-0.8918489413358993,0.564151084934472,0.5712442950269886,-0.00036921880736280485,0.6639226637351552,-0.12946647539332581,0.058011535866987755,-0.010490758428614142,0.010661063414046936,0.1814824593659428,B
-1.4317858908214625,0.7299622357355314,0.16634842183017096,-0.16150283175829483,0.36460844510960555,0.048700862172135276,-0.06085364934637034,-0.05242929601719882,-0.010654376986789813,0.2209358710631458,B
-3.0021606361579263,0.085887317523193,0.3421127685507397,0.09599147402269327,0.31512841578745326,-0.25768252641554396,0.09228895617672919,0.0978985963927627,-0.029772051682198424,0.34058569134507366,M
-2.001079539664798,0.39130913153545704,0.5888948451522881,0.3905976650264533,0.5063256563841001,-0.21868295447774377,0.014145357861196261,0.1944556074307298,-0.1753348178027899,0.43796011479073754,M
-0.8606253738733785,0.41100439059523614,0.2719114852381843,-0.09364183468370058,0.5273862433853765,0.17211311755192338,-0.04126894291676928,-0.06160854938152421,0.06920220640694234,0.1490485812482269,B
-1.7291922014813617,0.09931360946612547,0.25764178850752734,0.05854769062124187,0.6211010584497149,0.1707503191862451,-0.007067386672632707,-0.05536609961767452,0.06464455874697553,0.17779636245527314,M
-1.2790677994942201,0.32213333723144383,0.5050714043757298,0.17702557872899835,0.4910591040722179,0.10623747551025498,-0.22315723452909794,-0.06444382751451518,0.05377547466082424,0.14410178989097186,M
-1.8590627122540888,0.04065099203627681,0.3825540936298162,-0.18551154139018733,0.35866635027841165,0.2438525871723376,-0.028311753036287364,-0.10542210284647373,0.09435810481806657,0.193715000815579,M
-1.0578824559257738,0.4563360138175279,0.5137861415237952,-0.03476663880368403,0.4007602333998625,0.06751395030143707,-0.04087720358818762,-0.03191589712622793,0.1225686596606888,0.212556599067706,B
-1.3641824863027927,0.48323951388590497,0.02794558607283483,0.10695254566214113,0.4179989086961072,0.1321341478939954,-0.039021902169131296,0.0011910971015663436,0.12992928646196644,0.27234634934238744,B
-0.9620823633150514,0.09078725651758784,0.4943656458061875,0.024374771648632068,0.41410011766941984,0.06840170238404164,0.06179999141416035,-0.00463657206805366,0.08952791183861318,0.311620953584617,B
-1.3105960238496928,0.23968783513570283,0.34355955090048773,0.0793633319418329,0.3808909752835013,-0.017374596628761223,-0.19904617496861224,-0.08946772905984599,0.08467222932711015,0.3055214261356364,M
-0.8167189222872353,-0.064911055635234,0.21455977686573496,0.029709388214041052,0.2392312541651978,-0.038486218107429554,-0.06375676155568907,-0.044073068967119544,0.05198623495878177,0.11628419873147522,B
-0.9132578653296115,0.20085782406386304,0.3316519993022929,-0.022509913455146118,0.5082265183578537,-0.016868668891733843,-0.05788442259869625,-0.05072204841402012,0.0016626314308189798,0.21763001596341658,B
-1.7038594648901753,0.4709118306725387,0.21962389488424275,-0.06159646220216818,0.3534690644244905,-0.1054757694231942,-0.17766433103875204,-0.09949950285643977,0.09530060804720478,0.18319972155163353,M
-1.8920684485537425,0.015009240317539588,0.43955472046545074,0.10689088448066683,0.44472621518659117,0.2712967199640619,0.05172730967465785,-0.07942919846908104,0.029387388151446495,0.2566640862479557,M
-0.7532298030875982,0.35129545679139995,0.25354324159783925,0.17154844539789235,0.5142226312816083,0.009287152898707442,-0.015542049892427353,0.11767687967608935,0.1132138858895363,0.21860255925685282,B
-0.5198305284780537,0.453465393161137,0.4977841746844968,0.1191019587375637,0.5154685123409881,-0.268224743653105,0.1474526241641606,-0.038927657015805396,-0.04201289841030323,0.20383878991380633,B
-0.7933286105069511,0.41591258468319353,0.025138531896744552,-0.11976834695459118,0.3955189695547196,-0.03776373141735017,0.04012985945915783,-0.08643043755021793,0.02960734741632578,0.1700096344583587,B
-1.3423750059449733,0.41964988763408445,0.4526498736938648,-0.044407494352583295,0.42228030762857455,-0.06710998618232354,-0.08595672575537625,0.0025677194767900814,0.044945930850911996,0.2198842455103575,M
-1.172462246161119,0.16539004024116769,0.6164220997455448,-0.09344995104440511,0.4184802931356396,-0.046051866885291434,-0.049155495033239474,-0.04381107932900333,0.09072294079864583,0.13252908357222032,M
-0.3804378333514276,0.8479675683671553,0.194187308608263,0.013179286373457258,0.760816859912575,-0.05195542050375486,0.21943418787215901,-0.012192454535075156,-0.020250522522196515,0.16305837446050744,B
-0.7140529622468476,0.12850210830123485,0.5619746050343821,-0.07462755909235767,0.4310776051521768,0.08055179953147662,-0.08122397044360552,0.01309967088390559,0.0774060766182534,0.14480596941511065,B
-0.8685725203783116,0.6180206295717277,0.3875287958851335,-0.1007370491064998,0.49252442831390647,-0.07324730812473644,-0.11218181140299151,-0.06909903765399142,0.13268816762382057,0.1567774690710359,B
-0.6873907735902579,0.5162886209873694,0.3662082603634295,0.14907126034655124,0.571973327915163,0.1759535549717645,0.03481576009392356,0.024213982595176178,0.1347880641623744,0.1980483643210875,B
-1.7265659755425016,0.9684734896627204,0.0647578457664079,-0.23541408655003287,0.4876257832805837,-0.24091966131268583,0.013363212539625887,0.03714357984646554,-0.012109427289290011,0.09306950237224992,M
-1.0739389107375437,0.6095231237924289,0.4006479606313222,-0.11098757033944484,0.5645173223194467,-0.1618996985832742,-0.09603465996671506,-0.07643579814930793,0.04985448739895108,0.158591693253286,B
-0.7801314672903836,0.21984967067101013,0.36310239815795886,-0.19284781803880421,0.3404377471791309,0.07140792516455985,-0.013274167782080105,-0.0070870659111778095,0.04669499168542858,0.18444690716815612,B
-3.187039650499737,0.6057883786283182,0.1402291842857265,0.25126170687521665,0.4561514071569893,0.14226920576585309,-0.012274361624055166,-0.022071965450807588,-0.01484482482416829,0.046781564853682685,M
-0.8708623038280601,0.4541119124206654,0.4622972749543848,-0.218276809367146,0.458866021542819,-0.15341459936747837,0.021104823813780017,-0.23499436532096427,0.03012613131463564,0.1477555987510171,B
-0.7145912977334647,0.661896183277509,0.29317425801097285,0.1863371161692078,0.5411668709531459,-0.12079424496168711,0.06241966877853851,-0.21449583768953112,-0.03503717166114705,0.23616868657825085,B
-1.140512108741426,0.5968187428863508,0.4139465586978679,0.26789537355039333,0.36374653302836457,-0.1736258234829001,-0.1101929598665294,-0.01590629858592785,0.0851345057287657,0.2958824088710691,B
-1.69948585762633,0.8057592168033697,0.34861815681186337,0.3782801900591898,-0.2612858955947831,0.023525601739258224,0.024881447600685766,0.13474432318696147,-0.033953814643136224,0.14955200882710082,B
-0.8787913868900651,0.78550033631541,0.37933761733776566,0.25212587709147466,0.48341837104813573,-0.12279335837994658,0.07152101064021674,0.06963420669186401,0.09245162760518447,0.2988752872438328,B
-0.7779617604065201,0.835188068846817,0.13171686989283216,-0.1955978348082443,0.4996907842523207,-0.19232385935159754,0.03605835901799013,-0.1269993344913414,0.09156351114851503,0.1719109684466063,B
-0.8651642811004465,0.3843149156188561,0.39444236774897456,-0.10503583911568999,0.4513422826486176,-0.12076399985345015,0.05888093601188016,-0.11295935845194245,0.13794953046256767,0.24766976046168146,B
-0.7139088231450796,0.7508719452752227,0.2022248827939806,0.4642598671337913,0.14641975369347604,-0.3124571686903936,-0.032566913956196666,-0.24093275184108262,0.08255522489480502,0.31717059214110277,B
-1.7574207446439845,0.643223839327413,0.17442239206492147,-0.26815109264274184,0.5900297832865972,-0.03386963641822935,-0.04760373604927579,-0.05209206136565057,0.06333164276747023,0.16691350093168433,M
-1.9957587913053687,0.7361616264324851,0.3716502173760221,-0.2119106597229461,0.4478089897520011,-0.12789522765141112,0.04761014988691486,-0.07910143190031858,0.08176075784497103,0.12608880949832732,M
-1.3442957988349225,-0.044515713239076396,0.34558477755794564,0.11565061618768446,0.6345540240645161,0.6422233646266793,-0.09955967475073767,-0.2125968836871448,-0.0633427259676836,0.24348473265854806,M
-0.7824300152758136,0.42300728377112135,-0.04418553761700208,-0.20841622393596715,0.4159314733279443,-0.02429098260106903,-0.01587913538086982,-0.147585911656533,0.02780527953005693,0.16042921616566755,B
-1.7264100212882012,0.14819631469439132,0.18405284179534928,0.11844766799076129,0.5890544645453872,-0.03691578053908963,-0.01816144460038155,-0.05543996235719667,0.0367011189355338,0.176928759814432,M
-3.0202056891174527,0.6094857913774525,0.20424675909075882,0.9133660656173002,0.8362085760408872,-0.061831981701483796,-0.02607405852897477,-0.08328522924184276,-0.17072965450285021,0.26205376128354013,M
-1.132161880997433,0.3491152978249716,-0.09159672803402008,-0.020128058536651883,0.45729556218556155,0.03576794475394073,-0.07018153021510445,0.07546095173410955,-0.006170738546321555,0.177965688805058,B
-0.9080780818466669,0.1978637431636808,0.28379787320886457,0.03382258648048419,0.04579133351237285,-0.04083347383293077,-0.04925638802495442,-0.055933069406436685,-0.009382274917425465,0.1627254811642044,B
-0.7492366342708012,0.06530170055126744,0.2534235341789252,-0.07033197765120432,0.39007592610568753,0.007882740993096542,0.07815793979031853,-0.0031654790623322705,0.06188891914223807,0.23852322211258364,B
-1.1822298076464322,0.2578453219503667,0.5919431478107207,-0.3364793716220714,0.46032390509514426,0.06865087891954796,-0.02642769710707774,-0.10073438331381836,0.09825522057474471,0.16610438382546608,M
-1.4945559288011017,-0.18739760872323505,0.2857323532385395,0.17022652094838192,0.3517154597837228,0.21506701728008018,-0.008295953018767208,-0.07635884545082088,0.08838251978421659,0.17193809348138897,M
-1.4190816586428125,0.5165728091317456,0.058149383511050694,0.19769620487725847,0.4617137075322039,-0.04660309884071155,-0.12958401289629437,0.044685786293261504,0.1007084904747237,0.38796212735254115,B
-2.039646660101387,0.17103396855932246,0.4561376344160465,-0.05511123648152664,0.3983459384052085,0.14224164414065787,-0.051721404780072325,0.12391040244250448,0.03722865939940034,0.1874712568908283,M
-0.8862612236705931,0.5258260161840796,0.050429230439472325,-0.0465587053377965,0.5281671908144786,0.12159111933744526,0.06839699757402819,-0.10331465358706922,0.00794957977707749,0.3007114616235692,B
-1.5000657335597283,0.24308085755735656,0.21875210490710395,-0.1290319514356189,0.5383707794617376,-0.051022425838335696,-0.09950285845743322,-0.022738373990902328,0.09609679359201302,0.1441305434179834,M
-1.459937433991224,0.2109458670478231,0.4196067020148533,-0.12846818027342968,0.5527513211794814,0.16019771458470933,-0.012272520994545448,0.01834760463659011,0.11310977490103684,0.21892212482669812,M
-1.1784556812797884,0.11849492612954883,0.03181904391530684,-0.0115891497557277,0.40967512972981746,0.056154019110522625,-0.11003966046741202,0.00766047233579898,0.05794167591266483,0.2594457250113259,B
-1.598274936755914,-0.04162515620883174,0.40070611661563704,-0.0964205441194441,0.5095044827942884,-0.01101070494205991,0.02304157762731309,-0.11755431196486718,0.016049926644311846,0.16982439163162333,M
-0.9262487051969287,0.26522640138349196,0.5707520246587171,-0.12816722822854587,0.47425485018324576,-0.05933381921952344,-0.053241241666531755,-0.11333444897569842,0.04781932974734542,0.18520940072561656,M
-0.7558167795244198,0.24515681505121606,0.40446418338945933,0.16114420533700027,0.45820760463391613,-0.26639597147059413,-0.06183237898260535,0.03804430068280958,-0.06801623731566325,0.08477408788738854,B
-0.7380422458160258,0.29784856275976834,0.20040849889153614,-0.061335523287358217,0.40461077589069,0.036855406631735706,-0.09948418371142591,0.012231622662294066,0.06239194815461901,0.17452408129619,B
-1.6222371074820852,0.4651195406298648,0.16690253957454645,0.46310168209263464,0.6567769462517109,0.15178067898983427,-0.152264998439584,-0.2644444796652938,0.04066799959846206,0.08954119362210507,M
-0.8563338345358741,0.5114470036409926,0.04808004834553122,0.19583798151221204,0.4876203951027854,-0.18875396968999675,-0.17526684045975732,-0.01785230499523888,0.09831773281136262,0.2843965955264452,B
-0.372667605861762,0.41124533157459653,-0.0010249363293446095,-0.021854115335837636,0.5265301079667627,0.1694468779512443,0.1525593538629546,-0.054823466294257855,0.06753268905220304,0.16982644278091838,B
-1.3913233902928903,0.17149971702419972,0.2544105374475852,0.07959632942694858,0.49262940426598023,0.015242751440149848,0.0746487173648656,-0.03430497598665899,0.0691469278837017,0.1609778762079982,M
-0.7839492207186446,0.45646766553189666,0.3875216856530894,0.031608426865451976,0.5710790801012893,-0.0788689676120385,0.03399500558854587,0.0026439939839985526,-0.048101989943137975,0.22615403192311695,B
-0.9579453798547254,0.34754902337066346,0.1774789218098421,-0.13313871599875085,0.4088990873231861,0.1657436671427629,0.011433904111113355,-0.09302560867438806,0.020984359025855995,0.22062923128347706,B
-0.5193941608214986,0.19290977139638546,0.25334746403655073,0.06361681141128316,0.2809630173787861,-0.009463024718766777,0.013997357564304988,-0.0853915224163595,-0.021726151888031682,0.13712964622817703,B
-0.9506356964119862,0.7956921413397475,0.048305191844950066,0.19342782666150563,0.4895580860617234,-0.011888004232060698,0.2543120685701119,-0.06663376111387723,0.10845099863940653,0.40985927548215056,B
